komoditas,tanggal,harga
Bawang Merah,2026-03-10,51500
Bawang Merah,2026-03-11,50750
Bawang Merah,2026-03-12,50750
Bawang Merah,2026-03-13,50750
Bawang Merah,2026-03-16,50750
Bawang Merah,2026-03-17,51500
Bawang Merah,2026-03-18,51500
Bawang Merah,2026-03-19,51500
Bawang Merah,2026-03-20,51500
Bawang Merah,2026-03-23,51500
Bawang Merah,2026-03-24,51500
Bawang Merah,2026-03-25,51500
Bawang Merah,2026-03-26,50750
Bawang Merah,2026-03-27,50750
Bawang Merah,2026-03-30,51250
Bawang Merah,2026-03-31,51250
Bawang Merah,2026-04-01,50750
Bawang Merah,2026-04-02,48250
Bawang Merah,2026-04-03,48250
Bawang Merah,2026-04-06,47000
Bawang Merah,2026-04-07,45750
Bawang Merah,2026-04-08,45750
Bawang Merah,2026-04-09,45750
Bawang Merah,2026-04-10,45750
Bawang Merah,2026-04-13,45750
Bawang Merah,2026-04-14,45750
Bawang Merah,2026-04-15,45750
Bawang Merah,2026-04-16,45750
Bawang Merah,2026-04-17,42500
Bawang Merah,2026-04-20,42500
Bawang Merah,2026-04-21,42500
Bawang Merah,2026-04-22,42500
Bawang Merah,2026-04-23,42500
Bawang Merah,2026-04-24,42500
Bawang Merah,2026-04-27,45000
Bawang Merah,2026-04-28,43750
Bawang Merah,2026-04-29,43750
Bawang Merah,2026-04-30,43750
Bawang Merah,2026-05-01,43750
